Photon #,Steps,Kill Event,Starting Global x-Position,Starting Global y-Position,Starting Global z-Position,Ending Calorimeter x-Position (mm),Ending Calorimeter y-Position (mm),Energy (GeV),Steps Inside Matter,Distance Inside Matter (cm),dt,Kill Timestamp,x Calorimeter Angle,y Calorimeter Angle,Total Calorimeter Angle
1,6800,Heading Out,5.89916726664,3.88188670886,0.0140109486079,0.0,0.0,0.284284007328,146,0.043769698868,1e-12,2.7998e-08,0,0,0
0,8045,Heading Out,-4.7382405856,5.23592864429,0.0152472749353,0.0,0.0,0.175372007619,29,0.008693981282,1e-12,1.3938e-08,0,0,0
0,7842,Heading Out,-6.8333056722,-1.78168108277,-0.0091806658256,0.0,0.0,0.14239793488,15,0.00449688687,1e-12,1.43e-08,0,0,0
0,1180,Pair-Production in Long Quad,-6.11654356521,-3.52891180884,0.00575663278246,0.0,0.0,0.123213400224,60,0.01798754748,1e-12,5.423e-09,0,0,0
0,8306,Heading Out,5.88759393088,3.89953200055,0.0123191405709,0.0,0.0,0.397959833356,40,0.011991698319999999,1e-12,1.2637e-08,0,0,0
1,8311,Heading Out,5.88818003906,3.89848582489,0.012317778673,0.0,0.0,1.46541994665,35,0.01049273603,1e-12,1.2646e-08,0,0,0
0,8498,Heading Out,3.01879920417,-6.38383653134,0.00359868088838,0.0,0.0,0.830759614007,65,0.01948650977,1e-12,1.4683e-08,0,0,0
1,8891,Heading Out,2.95010635191,-6.4089745989,0.00353968519288,0.0,0.0,0.134164774202,35,0.01049273603,1e-12,1.532e-08,0,0,0
0,7707,Heading Out,6.00130419226,3.72156176716,0.00651399114139,0.0,0.0,0.0936116541258,34,0.010192943572,1e-12,1.3599e-08,0,0,0
0,8100,Heading Out,6.45483022093,2.86475125254,-0.000838160622636,0.0,0.0,0.109129864684,79,0.023683604182,1e-12,1.5081e-08,0,0,0
1,8114,Heading Out,6.45709099267,2.85855539513,-0.000840512123866,0.0,0.0,2.01237990116,57,0.017088170106,1e-12,1.5117e-08,0,0,0
2,3152,Calorimeter Contact,6.49579736843,2.71517195683,-0.000893527740861,0.0190431985058,-0.00123043374298,0.12652901578,1,0.000299792458,1e-12,1.0651e-08,1.60459556891,1.57043980064,1.48738836338
0,8779,Heading Out,1.53296182497,-6.89332403964,-0.0010573151942,0.0,0.0,1.07223908554,23,0.0068952265339999996,1e-12,1.4248e-08,0,0,0
0,6882,Heading Out,5.22571260998,-4.75010813782,0.0234218644162,0.0,0.0,0.0993451385389,155,0.04646783099,1e-12,2.0269e-08,0,0,0
0,6651,Heading Out,-1.45349494741,6.91054663638,-0.00575307756598,0.0,0.0,0.0675004053569,69,0.020685679602,1e-12,2.7998e-08,0,0,0
0,1113,Calorimeter Contact,6.70284446368,2.14112001014,0.000894473505954,-0.0990464893611,0.00120710923607,0.287596839818,14,0.004197094412,1e-12,5.209e-09,1.55742137845,1.57173328419,1.60681920617
1,1107,Calorimeter Contact,6.70324643745,2.13936674673,0.000896158873705,-0.0989032698134,0.001207109236,0.0551680576423,8,0.002398339664,1e-12,5.209e-09,1.55785205247,1.57173328378,1.60724114871
2,1100,Calorimeter Contact,6.70371443451,2.13732105008,0.000898125136076,-0.0987319629194,0.00120710923592,0.089960986182,1,0.000299792458,1e-12,5.209e-09,1.55837023337,1.57173328323,1.60774758268
0,7579,Heading Out,-2.98624996842,6.39949064819,0.00199926023953,0.0,0.0,0.114939376518,106,0.031778000548,1e-12,1.6223e-08,0,0,0
1,8835,Heading Out,-2.95039385467,6.4131501447,0.00204370186364,0.0,0.0,0.205865964066,121,0.036274887418,1e-12,1.7607e-08,0,0,0
0,9005,Heading Out,-6.46951600748,-2.83068847976,-0.0139602686674,0.0,0.0,0.120697044351,24,0.007195018992,1e-12,1.328e-08,0,0,0
0,6869,Heading Out,-1.79563555813,6.82987920379,0.0134709382432,0.0,0.0,0.356272080111,158,0.047367208364,1e-12,1.8835e-08,0,0,0
1,6874,Heading Out,-1.7909700818,6.83099339757,0.0134651706131,0.0,0.0,0.753548349623,136,0.040771774288,1e-12,1.8856e-08,0,0,0
0,4002,Calorimeter Contact,-4.05372939235,-5.74650589129,-0.00351885453113,-0.0934688925451,-0.00369603904206,0.12811008972,4,0.001199169832,1e-12,1.1048e-08,1.45369255776,1.5706486462,1.50311668457
0,7798,Heading Out,-4.07920713542,5.76413255844,0.000939013997715,0.0,0.0,0.249146600746,47,0.014090245526,1e-12,1.3892e-08,0,0,0
0,6821,Heading Out,6.48178160681,2.80260946443,0.0215814922017,0.0,0.0,0.767804664065,122,0.036574679876,1e-12,1.4058e-08,0,0,0
0,8303,Heading Out,6.10371129736,3.55195719651,-0.00169702539645,0.0,0.0,0.217133585944,85,0.02548235893,1e-12,1.1903e-08,0,0,0
0,7688,Heading Out,3.06732251757,-6.36083657245,0.0145510701272,0.0,0.0,1.46910128647,49,0.014689830442,1e-12,1.7238e-08,0,0,0
0,7682,Heading Out,6.87642918584,1.60738255347,0.0210540989715,0.0,0.0,0.173307297791,18,0.0053962642439999995,1e-12,1.4775e-08,0,0,0
0,1100,Calorimeter Contact,1.49996095546,6.8710222749,-0.0143869216123,-0.0977074072859,-0.0138543442753,0.375202544521,23,0.0068952265339999996,1e-12,8.261e-09,1.55130807958,1.57241130133,1.60061622917
0,1892,Pair-Production in Short Quad,4.86049950406,5.12275970748,0.011166842989,0.0,0.0,0.439277806329,54,0.016188792732,1e-12,1.2882e-08,0,0,0
0,7162,Heading Out,5.14468935991,4.83754257631,-0.00252544363959,0.0,0.0,0.0755808066004,54,0.016188792732,1e-12,1.4814e-08,0,0,0
0,7066,Heading Out,-6.04612059026,-3.59343588105,-0.0211654505229,0.0,0.0,0.151299284389,79,0.023683604182,1e-12,4.6893e-08,0,0,0
0,1468,Calorimeter Top Contact,3.7723274077,-5.96962785301,0.0107400887836,0.0,0.0,0.0900313737599,4,0.001199169832,1e-12,4.868e-09,0,0,0
0,7708,Heading Out,2.62228594528,-6.55667071901,0.0131262721354,0.0,0.0,0.0709621051209,37,0.011092320946,1e-12,1.8563e-08,0,0,0
0,7183,Heading Out,-2.07037157485,6.75118400385,-0.0171276943484,0.0,0.0,0.173094462798,47,0.014090245526,1e-12,1.6693e-08,0,0,0
0,7584,Heading Out,5.06279649344,-4.92273105544,0.00128615972293,0.0,0.0,0.962916828185,15,0.00449688687,1e-12,1.4086e-08,0,0,0
0,7531,Heading Out,-6.50677930523,-2.74439945115,0.0162923220381,0.0,0.0,0.124319318058,62,0.018587132396,1e-12,1.4334e-08,0,0,0
1,7532,Heading Out,-6.50708934751,-2.74355520409,0.016292880426,0.0,0.0,0.0619933493521,58,0.017387962564,1e-12,1.4338e-08,0,0,0
0,9266,Heading Out,-6.89059404812,-1.41193085437,0.0177998856919,0.0,0.0,1.00674491352,61,0.018287339938,1e-12,1.5268e-08,0,0,0
0,1095,Calorimeter Contact,4.73598065854,5.19929631485,0.00868456834942,-0.0876517918914,0.00850086104145,0.273691234128,19,0.0056960567019999995,1e-12,4.44e-09,1.58264891926,1.57023671436,1.5094030195
0,7843,Heading Out,-5.2025435606,-4.7753509216,-0.0109981944941,0.0,0.0,0.118084570262,51,0.015289415358,1e-12,1.268e-08,0,0,0
0,7377,Heading Out,-1.74909242776,6.84152788154,-0.00547844842725,0.0,0.0,0.0662265490467,5,0.0014989622899999999,1e-12,1.3462e-08,0,0,0
0,7919,Heading Out,-2.82280443069,-6.44244170828,0.00752654073046,0.0,0.0,0.213397273861,85,0.02548235893,1e-12,2.1748e-08,0,0,0
0,3944,Calorimeter Contact,2.93358099643,-6.39204144975,0.0025879137806,-0.102102470384,0.000759180602892,0.225439677051,27,0.008094396366,1e-12,9.627e-09,1.44851877272,1.56924969565,1.49792275503
0,8625,Heading Out,4.87788922132,5.10619916902,-0.00237451868593,0.0,0.0,0.124884037814,38,0.011392113403999999,1e-12,1.1716e-08,0,0,0
0,1707,Calorimeter Top Contact,-5.19669498079,4.78173195232,0.00565416504648,0.0,0.0,0.164371599405,13,0.003897301954,1e-12,7.802e-09,0,0,0
0,7744,Heading Out,5.08806500392,4.89702054595,0.0224648348008,0.0,0.0,0.0978066717054,19,0.0056960567019999995,1e-12,1.3375e-08,0,0,0
0,7755,Heading Out,5.38319304817,-4.57037429486,-0.00109763778071,0.0,0.0,0.0562126100108,54,0.016188792732,1e-12,1.3605e-08,0,0,0
1,8147,Heading Out,5.21583124307,-4.73961539094,-0.000916692007988,0.0,0.0,0.21824365349,39,0.011691905862,1e-12,1.4791e-08,0,0,0
0,7781,Heading Out,1.3658228138,-6.92819954116,-0.00839502131095,0.0,0.0,0.0416141590622,2,0.000599584916,1e-12,1.5094e-08,0,0,0
0,3168,Calorimeter Contact,-4.25567489756,-5.59878066356,-0.0227441673428,-0.0449625422678,-0.0242344322493,0.0514616523132,6,0.001798754748,1e-12,7.556e-09,1.5272931531,1.56922720345,1.57674755858
0,8864,Heading Out,5.31122291001,4.65385623609,-0.00507161891119,0.0,0.0,0.481381852917,24,0.007195018992,1e-12,1.2686e-08,0,0,0
0,9045,Heading Out,-1.43320066153,6.91445218574,0.000116054389226,0.0,0.0,0.123940191844,12,0.003597509496,1e-12,1.4182e-08,0,0,0
1,9046,Heading Out,-1.43290255946,6.91448397473,0.000116410295794,0.0,0.0,0.0764343468559,11,0.0032977170379999998,1e-12,1.4184e-08,0,0,0
0,1342,Calorimeter Top Contact,-2.1446707336,6.71858499212,0.00225414324667,0.0,0.0,0.676740603198,7,0.002098547206,1e-12,5.82e-09,0,0,0
0,8645,Heading Out,-4.1427044716,5.71914769816,0.00432132809645,0.0,0.0,0.0977982032807,52,0.015589207816,1e-12,1.3394e-08,0,0,0
1,8654,Heading Out,-4.14013492636,5.72069202673,0.00431520701443,0.0,0.0,0.0443781672552,42,0.012591283235999999,1e-12,1.3413e-08,0,0,0
0,166,Calorimeter Top Contact,2.19977545055,6.68098213662,0.0123363988712,0.0,0.0,0.270329938903,63,0.018886924854,1e-12,7.014e-09,0,0,0
1,137,Calorimeter Top Contact,2.20695635721,6.67795057293,0.0123423498599,0.0,0.0,0.181145077673,36,0.010792528487999999,1e-12,7.011e-09,0,0,0
2,112,Calorimeter Top Contact,2.21302862263,6.67537621719,0.0123473853118,0.0,0.0,0.937947392036,14,0.004197094412,1e-12,7.008e-09,0,0,0
0,8702,Heading Out,5.00733350276,4.97942054851,-0.0109435450469,0.0,0.0,0.100462795856,27,0.008094396366,1e-12,1.206e-08,0,0,0
0,7138,Heading Out,4.35439695233,5.55916577827,0.009325118116,0.0,0.0,0.0567636876135,52,0.015589207816,1e-12,1.7327e-08,0,0,0
0,6940,Heading Out,-5.27217342735,-4.69813872102,0.00341290717893,0.0,0.0,0.228364580191,34,0.010192943572,1e-12,2.2526e-08,0,0,0
0,8109,Heading Out,-1.72860807727,6.84690488629,-0.00919570980068,0.0,0.0,0.0418662307858,12,0.003597509496,1e-12,1.1536e-08,0,0,0
1,8112,Heading Out,-1.72772319309,6.84706569458,-0.00919518539328,0.0,0.0,0.142578808538,8,0.002398339664,1e-12,1.1542e-08,0,0,0
0,7798,Heading Out,-4.907198673,5.077987817,-0.0137307041486,0.0,0.0,1.2168191337,7,0.002098547206,1e-12,1.2548e-08,0,0,0
0,7503,Heading Out,5.64056169154,-4.24886758662,-0.00983410133549,0.0,0.0,0.638053792492,56,0.016788377648,1e-12,1.0054e-08,0,0,0
1,7530,Heading Out,5.63692491813,-4.25325152108,-0.00984105238143,0.0,0.0,1.21367413433,36,0.010792528487999999,1e-12,1.01e-08,0,0,0
0,289,Calorimeter Contact,-3.44115884268,-6.13321131388,0.00503919633182,-0.111234669443,0.00513076467711,0.244152789551,21,0.0062956416179999995,1e-12,9.496e-09,1.56005671801,1.57185319621,1.60932149336
0,8746,Heading Out,-2.7617483324,6.49954477094,0.0165029158745,0.0,0.0,0.364194926442,36,0.010792528487999999,1e-12,1.1566e-08,0,0,0
0,8765,Heading Out,-1.82287190227,6.82265044955,0.0020979721185,0.0,0.0,0.518977163504,38,0.011392113403999999,1e-12,1.2303e-08,0,0,0
0,8799,Heading Out,4.19254700354,-5.68244768132,-0.00893916188323,0.0,0.0,0.049202172838,135,0.040471981829999996,1e-12,1.2801e-08,0,0,0
0,8697,Heading Out,6.25675841882,3.27431746136,-0.000189077202501,0.0,0.0,0.0569078024678,103,0.030878623174,1e-12,1.2773e-08,0,0,0
1,8704,Heading Out,6.25756567683,3.27238039492,-0.000186223057115,0.0,0.0,0.0681163225425,96,0.028780075968,1e-12,1.2787e-08,0,0,0
0,8273,Heading Out,-2.25634920542,6.69149808887,0.0140118850316,0.0,0.0,0.0764505015935,8,0.002398339664,1e-12,1.2136e-08,0,0,0
1,8277,Heading Out,-2.25489762535,6.69187198175,0.0140145738083,0.0,0.0,0.120675399865,3,0.000899377374,1e-12,1.2145e-08,0,0,0
0,8969,Heading Out,-6.26888875751,-3.25116741527,0.0153466837887,0.0,0.0,0.260794271973,28,0.008394188824,1e-12,1.3398e-08,0,0,0
0,8582,Heading Out,4.84468924353,5.13755821345,-0.000811816016631,0.0,0.0,0.910211734553,29,0.008693981282,1e-12,1.335e-08,0,0,0
0,8066,Heading Out,4.31347763601,5.59099281637,0.0158893105712,0.0,0.0,0.31638636884,26,0.007794603908,1e-12,1.2893e-08,0,0,0
0,302,Calorimeter Contact,3.43838661422,6.13573390432,-0.014374765402,-0.108462374171,-0.0144991337795,1.05309506641,44,0.013190868151999999,1e-12,4.92e-09,1.59783976706,1.56942268452,1.49418060872
1,278,Calorimeter Contact,3.44431803802,6.13166126776,-0.0143846489807,-0.108221189028,-0.0144991337785,0.0401316175727,19,0.0056960567019999995,1e-12,4.92e-09,1.60061666029,1.56942268732,1.49139222789
2,264,Calorimeter Contact,3.44777272669,6.1292778487,-0.0143904144015,-0.108084868389,-0.0144991337778,0.093416440334,4,0.001199169832,1e-12,4.92e-09,1.60229624404,1.5694226893,1.48970682144
0,7748,Heading Out,5.75230468664,4.09627475509,0.0180168378311,0.0,0.0,0.0877408653379,46,0.013790453067999999,1e-12,1.4609e-08,0,0,0
0,8198,Heading Out,6.92510977018,1.38340940704,0.000407869646477,0.0,0.0,0.0965340589018,20,0.0059958491599999995,1e-12,1.0627e-08,0,0,0
0,8691,Heading Out,-4.77879313571,-5.19926584285,0.0187140348921,0.0,0.0,0.210320608781,12,0.003597509496,1e-12,1.3426e-08,0,0,0
1,8692,Heading Out,-4.77899541272,-5.19904457547,0.0187145537765,0.0,0.0,0.576086721477,11,0.0032977170379999998,1e-12,1.3428e-08,0,0,0
0,7946,Heading Out,1.89275515594,-6.80358390203,-0.00250164317157,0.0,0.0,0.381019071437,44,0.013190868151999999,1e-12,1.4285e-08,0,0,0
0,8379,Heading Out,6.40244937124,2.9796310188,0.0015702443573,0.0,0.0,0.119096644488,88,0.026381736303999998,1e-12,1.4058e-08,0,0,0
1,8463,Heading Out,6.41310343671,2.95096832144,0.00152009836054,0.0,0.0,0.0493237716349,59,0.017687755022,1e-12,1.4244e-08,0,0,0
0,7552,Heading Out,4.27708643463,5.61394898583,0.000776894423762,0.0,0.0,0.0761552620434,60,0.01798754748,1e-12,1.1615e-08,0,0,0
1,7554,Heading Out,4.2780057568,5.61317901616,0.000778184719572,0.0,0.0,2.11199199713,56,0.016788377648,1e-12,1.1621e-08,0,0,0
0,8454,Heading Out,-3.90929708108,5.88093449693,0.0115891998725,0.0,0.0,0.782699950214,30,0.00899377374,1e-12,1.0979e-08,0,0,0
0,3521,Calorimeter Contact,4.19176291274,5.68306587162,-0.0231278549787,-0.108729640058,-0.0246031461385,0.0417004077775,7,0.002098547206,1e-12,7.351e-09,1.47995506337,1.56939870266,1.52939513118
0,1067,Calorimeter Contact,6.70436912279,2.12619633306,-0.0221216877657,-0.0827198841275,-0.0228545881022,0.439121585674,8,0.002398339664,1e-12,7.039e-09,1.60254868355,1.56850520612,1.48948305306
0,315,Calorimeter Contact,-0.0940146380518,7.03287217682,0.0316437179082,-0.107916834328,0.03153731641,0.0449144015374,43,0.012891075694,1e-12,6.7e-09,1.60022327066,1.56966962911,1.49177992171
0,8806,Heading Out,6.41234437268,2.95112566775,-0.000108426674942,0.0,0.0,0.232435088316,86,0.025782151388,1e-12,1.3346e-08,0,0,0
1,3128,Calorimeter Contact,6.49033216998,2.70951357347,0.000338608385461,-0.0725333952502,0.00198952423113,0.0590640198185,26,0.007794603908,1e-12,8.515e-09,1.50042902606,1.5725568321,1.54987338735
0,340,Calorimeter Contact,-0.101559498798,7.03311559339,0.0122723649881,-0.108154294247,0.0121827571411,0.0888108941691,59,0.017687755022,1e-12,6.099e-09,1.59447168846,1.56991722426,1.49754163042
0,8515,Heading Out,-6.52034077022,-2.71190824718,0.0108266538635,0.0,0.0,0.243022393317,33,0.009893151114,1e-12,1.2908e-08,0,0,0
1,8521,Heading Out,-6.52098658752,-2.70991154625,0.0108243238215,0.0,0.0,0.608614156676,26,0.007794603908,1e-12,1.2921e-08,0,0,0
0,8742,Heading Out,-1.75798333645,6.83955417304,0.0107397327026,0.0,0.0,1.31550507968,14,0.004197094412,1e-12,1.2177e-08,0,0,0
0,8674,Heading Out,-3.57685835433,6.08880522919,-0.00947726699599,0.0,0.0,0.280592502348,27,0.008094396366,1e-12,1.1459e-08,0,0,0
0,2687,Calorimeter Contact,-0.805392286434,6.98628289824,-0.00178806806766,-0.0616768333012,0.000293425609029,0.32126628085,6,0.001798754748,1e-12,8.134e-09,1.53010448364,1.57338028253,1.57944116358
0,7574,Heading Out,2.52024891011,-6.59689741392,-0.00366345370927,0.0,0.0,0.0467023053306,64,0.019186717312,1e-12,1.127e-08,0,0,0
0,7165,Heading Out,-5.32934907062,4.63315371762,-0.0150588476343,0.0,0.0,0.849310703196,73,0.021884849434,1e-12,1.254e-08,0,0,0
0,8194,Heading Out,-3.86267894781,5.91178774442,0.0199417009237,0.0,0.0,0.233751591583,40,0.011991698319999999,1e-12,1.2513e-08,0,0,0
1,8209,Heading Out,-3.85874967477,5.91397469615,0.0199350776301,0.0,0.0,0.1574765796,23,0.0068952265339999996,1e-12,1.2543e-08,0,0,0
0,6657,Heading Out,5.61195438505,-4.26910056056,-0.00111912137345,0.0,0.0,0.170091641349,45,0.01349066061,1e-12,3.0888e-08,0,0,0
0,7174,Heading Out,-6.06169450972,-3.62303293714,-0.01104396464,0.0,0.0,1.05233867405,90,0.02698132122,1e-12,1.9074e-08,0,0,0
1,7203,Heading Out,-6.06661315047,-3.61410528268,-0.0110433107395,0.0,0.0,0.128096215154,51,0.015289415358,1e-12,1.9137e-08,0,0,0
0,8101,Heading Out,6.87058369664,1.63260065046,-0.0033405208926,0.0,0.0,0.800772913329,36,0.010792528487999999,1e-12,1.2855e-08,0,0,0
1,9203,Heading Out,6.89848565854,1.42948062277,-0.00282089267087,0.0,0.0,0.255601126011,7,0.002098547206,1e-12,1.4641e-08,0,0,0
0,8749,Heading Out,4.82494251143,5.15615880386,0.00143000108146,0.0,0.0,0.341138408774,132,0.039572604456,1e-12,1.1965e-08,0,0,0
0,3995,Calorimeter Contact,-7.00351260429,0.638914245357,0.00505966446893,-0.0825025557439,0.00699863918442,0.158940808692,8,0.002398339664,1e-12,8.332e-09,1.46307854383,1.57241527232,1.51249656814
0,7660,Heading Out,-5.09834198748,4.88639111112,0.0108858167786,0.0,0.0,0.997827962989,23,0.0068952265339999996,1e-12,1.1169e-08,0,0,0
0,7603,Heading Out,1.40400666768,-6.92080734209,-0.00448584117337,0.0,0.0,0.846891815102,19,0.0056960567019999995,1e-12,1.2171e-08,0,0,0
0,8637,Heading Out,-6.72977895582,-2.14051331579,-0.00423430122399,0.0,0.0,0.260966378409,19,0.0056960567019999995,1e-12,1.3074e-08,0,0,0
0,8844,Heading Out,2.60192471924,-6.56474070385,0.0224474827799,0.0,0.0,0.191711521197,85,0.02548235893,1e-12,1.2594e-08,0,0,0
0,8819,Heading Out,5.23060641884,-4.74454148678,0.00370340591005,0.0,0.0,0.271851943381,129,0.038673227082,1e-12,1.2269e-08,0,0,0
0,3168,Calorimeter Contact,0.886557327175,6.97750634721,0.0205578622527,-0.0514639679334,0.0216961567149,0.0492057443137,32,0.009593358656,1e-12,8.18e-09,1.5215449359,1.57199485577,1.57102356029
0,8013,Heading Out,-4.14937323885,5.7140673908,-0.0114550152327,0.0,0.0,0.591306034014,37,0.011092320946,1e-12,1.1775e-08,0,0,0
1,8019,Heading Out,-4.14810624472,5.71486839161,-0.0114583731153,0.0,0.0,0.247746834663,32,0.009593358656,1e-12,1.1786e-08,0,0,0
0,8248,Heading Out,-2.13107896623,6.73243772756,-0.0152726035385,0.0,0.0,0.69715181771,7,0.002098547206,1e-12,1.5616e-08,0,0,0
0,2651,Pair-Production in Short Quad,-5.25841330661,4.71354563092,-0.0233117370759,0.0,0.0,0.311655674842,41,0.012291490778,1e-12,8.53e-09,0,0,0
0,7997,Heading Out,5.86940218325,3.92702256973,0.00135140965971,0.0,0.0,0.522345057432,72,0.021585056975999998,1e-12,1.4371e-08,0,0,0
1,13,Pair-Production in Long Quad,5.87045541376,3.92520746732,0.0013543666603,0.0,0.0,0.578755814443,13,0.003897301954,1e-12,6.394e-09,0,0,0
2,8029,Heading Out,5.87270864119,3.92131582096,0.0013607030899,0.0,0.0,0.0607812430782,50,0.0149896229,1e-12,1.4425e-08,0,0,0
0,7386,Heading Out,-4.21443615854,-5.66637189213,-0.0148977258171,0.0,0.0,0.0846967316599,65,0.01948650977,1e-12,1.4737e-08,0,0,0
0,7580,Heading Out,4.72358404929,5.24909993359,-0.00524129049392,0.0,0.0,0.127455474354,36,0.010792528487999999,1e-12,1.3912e-08,0,0,0
0,9326,Heading Out,-4.69871138772,5.27187357836,-0.00190221543688,0.0,0.0,0.250787735775,28,0.008394188824,1e-12,1.4325e-08,0,0,0
0,8756,Heading Out,-5.20813947681,-4.76908501765,-0.0203712024934,0.0,0.0,0.674717055078,29,0.008693981282,1e-12,1.3747e-08,0,0,0
0,4012,Calorimeter Contact,5.74918207468,-4.05232860196,0.00784468628585,-0.0950243519923,0.00620544468899,0.28468862399,49,0.014689830442,1e-12,7.648e-09,1.45330651641,1.56943344945,1.50271897705
1,3999,Calorimeter Contact,5.74661839328,-4.05526398421,0.00783937468574,-0.0937343995832,0.00620544468927,0.16658189061,35,0.01049273603,1e-12,7.648e-09,1.45436925054,1.56943344857,1.50378289709
0,7762,Heading Out,-5.32382919889,-4.63962829883,0.0185277758516,0.0,0.0,0.0624933620166,49,0.014689830442,1e-12,1.3886e-08,0,0,0
0,3158,Calorimeter Contact,2.71899582419,-6.49082793518,0.000745482100624,-0.0699800471092,0.00051709753633,0.576893133593,20,0.0059958491599999995,1e-12,7.461e-09,1.50640678846,1.57055509536,1.55589530688
1,3151,Calorimeter Contact,2.71697685625,-6.49140035781,0.000744975865089,-0.0692940128547,0.000517097536371,0.501207844012,13,0.003897301954,1e-12,7.461e-09,1.50712986293,1.57055509536,1.55661925678
2,3150,Calorimeter Contact,2.71668839282,-6.49148199312,0.000744903545738,-0.0691313673897,0.000517097536388,0.0860444134454,12,0.003597509496,1e-12,7.461e-09,1.50730151726,1.57055509536,1.55679111887
3,3147,Calorimeter Contact,2.71582290753,-6.4917265628,0.000744686587696,-0.068581250335,0.000517097536451,0.214861601824,9,0.0026981321219999997,1e-12,7.461e-09,1.5078825011,1.57055509536,1.55737280568
0,7502,Heading Out,5.27927167459,4.6898294808,0.00162195883449,0.0,0.0,0.881655366818,63,0.018886924854,1e-12,8.849e-09,0,0,0
0,7806,Heading Out,6.2871515562,3.21549876832,0.0120946711244,0.0,0.0,0.0457681280039,41,0.012291490778,1e-12,1.6483e-08,0,0,0
1,7808,Heading Out,6.28751482353,3.21467602073,0.0120929767745,0.0,0.0,1.6435655689,38,0.011392113403999999,1e-12,1.6488e-08,0,0,0
0,7463,Heading Out,-4.85319565689,5.13003878577,-0.00591276060147,0.0,0.0,0.253423235413,32,0.009593358656,1e-12,1.3767e-08,0,0,0
1,7464,Heading Out,-4.85274210033,5.130430944,-0.00591341769063,0.0,0.0,0.171204925097,30,0.00899377374,1e-12,1.377e-08,0,0,0
2,7472,Heading Out,-4.84979287619,5.13297869197,-0.00591768877013,0.0,0.0,0.49085588272,16,0.004796679328,1e-12,1.3791e-08,0,0,0
0,8014,Heading Out,-6.66799191821,-2.32458367128,0.0032050171096,0.0,0.0,0.248981844816,44,0.013190868151999999,1e-12,1.5073e-08,0,0,0
1,8016,Heading Out,-6.66823292532,-2.32371718735,0.00320412231703,0.0,0.0,0.0423696257433,41,0.012291490778,1e-12,1.5078e-08,0,0,0
2,1508,Calorimeter Top Contact,-6.71526616649,-2.14204675277,0.00301740893341,0.0,0.0,0.219905538955,0,0.0,1e-12,9.196e-09,0,0,0
0,8225,Heading Out,-4.67522865346,5.25518449047,-0.00543090289091,0.0,0.0,0.876820215921,49,0.014689830442,1e-12,1.5928e-08,0,0,0
1,8243,Heading Out,-4.67145748861,5.25814867541,-0.00543805447938,0.0,0.0,0.671866987654,32,0.009593358656,1e-12,1.5962e-08,0,0,0
0,8563,Heading Out,3.91767072258,-5.87555371196,0.0157629048894,0.0,0.0,1.14654590741,36,0.010792528487999999,1e-12,1.3392e-08,0,0,0
0,7427,Heading Out,5.83907365394,3.97192359058,0.00343089553737,0.0,0.0,0.355398427125,82,0.024582981556,1e-12,1.4403e-08,0,0,0
0,7561,Heading Out,5.0751771357,-4.91035274872,0.00349355048921,0.0,0.0,0.390772170539,38,0.011392113403999999,1e-12,1.7302e-08,0,0,0
0,7198,Heading Out,5.10022292919,-4.88402649747,0.00338133931649,0.0,0.0,0.0692405051706,55,0.01648858519,1e-12,1.3181e-08,0,0,0
0,3131,Calorimeter Contact,-6.49009720932,-2.7102054354,-0.0105537036431,-0.0812488349994,-0.00989610224689,0.235677675773,30,0.00899377374,1e-12,9.662e-09,1.49112868385,1.57149690846,1.54059419737
1,3102,Calorimeter Contact,-6.49259191127,-2.70187706767,-0.0105476127968,-0.0795101260486,-0.00989610224708,0.184213286945,1,0.000299792458,1e-12,9.662e-09,1.49298059522,1.57149690853,1.54244822385
2,3101,Calorimeter Contact,-6.4926776571,-2.7015897993,-0.0105474027676,-0.0794445090804,-0.00989610224709,0.187765522803,0,0.0,1e-12,9.662e-09,1.49305083066,1.57149690853,1.5425185393
0,8430,Heading Out,6.49164381663,2.71607294698,-0.000927308694531,0.0,0.0,0.282696728484,24,0.007195018992,1e-12,1.658e-08,0,0,0
0,3169,Calorimeter Contact,-6.48596020315,-2.72129041573,0.00305473999343,-0.0662214264481,0.00214006389268,0.242195767892,39,0.011691905862,1e-12,1.0193e-08,1.50611738614,1.56983355285,1.55559367082
1,3151,Calorimeter Contact,-6.48743254052,-2.71609889788,0.00304954461028,-0.0650461905748,0.00214006389287,1.61575210175,21,0.0062956416179999995,1e-12,1.0193e-08,1.5073539087,1.56983355286,1.55683135747
2,3137,Calorimeter Contact,-6.48856104867,-2.71205638244,0.00304550376345,-0.0588301478764,0.00214006389975,0.049875023022,6,0.001798754748,1e-12,1.0193e-08,1.51393061399,1.56983355291,1.56341390141
0,7613,Heading Out,-6.39359879902,-2.93164955051,0.029812400652,0.0,0.0,1.18360379882,23,0.0068952265339999996,1e-12,2.2237e-08,0,0,0
0,7938,Heading Out,-3.2311494317,6.27937597699,0.0157770750654,0.0,0.0,0.0668823890763,50,0.0149896229,1e-12,1.3215e-08,0,0,0
0,8024,Heading Out,-2.39638937923,6.64291985309,0.0214065455172,0.0,0.0,0.121787699279,49,0.014689830442,1e-12,1.5116e-08,0,0,0
0,6829,Heading Out,2.64832878653,-6.54653736604,0.000761554005224,0.0,0.0,0.99085454492,161,0.048266585738,1e-12,1.975e-08,0,0,0
